Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Customer_ID,Status score,credit history score,Credit_Amount score,savings score,Years_At_Present_Employment score,Other_Debtors_Guarantors score,Current_Address_Yrs score,Job score,Property score,Score pondéré,Score pondéré binaire
103100,0 <= … < 10000,20,delay in paying off in the past,car (used),7057,unknown/ no savings account,4 <= … < 7 years,3,male  single,none,4,building society savings agreement/life insurance,36,bank,rent,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,Defaulted,103100,2,0,1,0,2,0,1,2,2,1.03,1
103101,no checking account,24,existing credits paid back duly till now,car (new),1469,1000 <= … < 5000 USD,.. >= 7 years,4,male  married/widowed,none,4,real estate,41,none,rent,1,unskilled - resident,1,none,yes,Defaulted,103101,0,1,2,1,3,0,1,0,3,1.11,1
103102,0 <= … < 10000,36,existing credits paid back duly till now,radio/television,2323,… < 1000 USD,4 <= … < 7 years,4,male  single,none,4,"car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,none,yes,Defaulted,103102,2,1,2,0,2,0,1,1,1,1.26,1
103103,no checking account,6,delay in paying off in the past,radio/television,932,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,Defaulted,103103,0,0,2,0,1,0,0,1,3,0.56,0
103104,0 <= … < 10000,9,critical account/other credits existing(not at this bank),furniture/equipment,1919,… < 1000 USD,4 <= … < 7 years,4,male  single,none,3,"car or other, not in attribute 6",35,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103104,2,0,2,0,2,0,1,1,1,1.06,1
103105,no checking account,12,existing credits paid back duly till now,car (used),2445,unknown/ no savings account,… < 1 year,2,male  married/widowed,none,4,"car or other, not in attribute 6",26,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103105,0,1,2,0,0,0,1,1,1,0.66,0
103106,0 <= … < 10000,24,critical account/other credits existing(not at this bank),others,11938,… < 1000 USD,1 <= … < 4 years,2,male  single,co-applicant,3,"car or other, not in attribute 6",39,none,own,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,No Default,103106,2,0,0,0,1,1,1,2,1,0.82,0
103107,no checking account,18,all credits at this bank paid back duly,car (new),6458,… < 1000 USD,.. >= 7 years,2,male  single,none,4,unknown / no property,39,bank,own,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,No Default,103107,0,1,1,0,3,0,1,2,0,0.83,0
103108,0 <= … < 10000,12,existing credits paid back duly till now,car (new),6078,… < 1000 USD,4 <= … < 7 years,2,male  single,none,2,"car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,Defaulted,103108,2,1,1,0,2,0,0,1,1,1.03,1
103109,… < 0 USD,24,existing credits paid back duly till now,furniture/equipment,7721,unknown/ no savings account,… < 1 year,1,female divorced/separated/married,none,2,building society savings agreement/life insurance,30,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",no,Defaulted,103109,1,1,1,0,0,0,0,1,2,0.68,0
103110,0 <= … < 10000,14,existing credits paid back duly till now,business,1410,5000 <= … < 10000 USD,.. >= 7 years,1,male  married/widowed,none,2,real estate,35,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103110,2,1,2,2,3,0,0,1,3,1.56,1
103111,0 <= … < 10000,6,delay in paying off in the past,business,1449,1000 <= … < 5000 USD,.. >= 7 years,1,male  divorced/separated,none,2,"car or other, not in attribute 6",31,bank,own,2,skilled employee / official,2,none,yes,Defaulted,103111,2,0,2,1,3,0,0,1,1,1.16,1
103112,… >= 10000 USD,15,existing credits paid back duly till now,education,392,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,23,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103112,3,1,2,0,0,0,1,1,2,1.31,1
103113,0 <= … < 10000,18,existing credits paid back duly till now,car (new),6260,… < 1000 USD,4 <= … < 7 years,3,male  single,none,3,real estate,28,none,rent,1,unskilled - resident,1,none,yes,Defaulted,103113,2,1,1,0,2,0,1,0,3,1.18,1
103114,no checking account,36,critical account/other credits existing(not at this bank),car (new),7855,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,2,real estate,25,stores,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103114,0,0,1,0,1,0,0,1,3,0.43,0
103115,… < 0 USD,12,existing credits paid back duly till now,radio/television,1680,5000 <= … < 10000 USD,.. >= 7 years,3,male  married/widowed,none,1,real estate,35,none,own,1,skilled employee / official,1,none,yes,Defaulted,103115,1,1,2,2,3,0,0,1,3,1.36,1
103116,no checking account,48,critical account/other credits existing(not at this bank),radio/television,3578,unknown/ no savings account,.. >= 7 years,4,male  single,none,1,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103116,0,0,1,0,3,0,0,1,3,0.63,0
103117,… < 0 USD,42,existing credits paid back duly till now,radio/television,7174,unknown/ no savings account,4 <= … < 7 years,4,female divorced/separated/married,none,3,"car or other, not in attribute 6",30,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103117,1,1,1,0,2,0,1,2,1,0.98,1
103118,… < 0 USD,10,critical account/other credits existing(not at this bank),furniture/equipment,2132,unknown/ no savings account,… < 1 year,2,female divorced/separated/married,co-applicant,3,real estate,27,none,rent,2,skilled employee / official,1,none,no,Defaulted,103118,1,0,2,0,0,1,1,1,3,0.83,0
103119,… < 0 USD,33,critical account/other credits existing(not at this bank),furniture/equipment,4281,5000 <= … < 10000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,4,"car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,yes,No Default,103119,1,0,1,2,1,0,1,1,1,0.83,0
103120,0 <= … < 10000,12,critical account/other credits existing(not at this bank),car (new),2366,5000 <= … < 10000 USD,4 <= … < 7 years,3,male  divorced/separated,none,3,"car or other, not in attribute 6",36,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103120,2,0,2,2,2,0,1,2,1,1.31,1
103121,… < 0 USD,21,existing credits paid back duly till now,radio/television,1835,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,2,real estate,25,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103121,1,1,2,0,1,0,0,1,3,0.96,1
103122,no checking account,24,critical account/other credits existing(not at this bank),car (used),3868,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,none,2,"car or other, not in attribute 6",41,none,rent,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103122,0,0,1,0,3,0,0,2,1,0.58,0
103123,no checking account,12,existing credits paid back duly till now,furniture/equipment,1768,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,real estate,24,none,rent,1,unskilled - resident,1,none,yes,Defaulted,103123,0,1,2,0,1,0,0,0,3,0.71,0
103124,… >= 10000 USD,10,critical account/other credits existing(not at this bank),car (new),781,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,63,none,for free,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103124,3,0,2,0,3,0,1,1,0,1.31,1
103125,0 <= … < 10000,18,existing credits paid back duly till now,furniture/equipment,1924,unknown/ no savings account,… < 1 year,4,female divorced/separated/married,none,3,real estate,27,none,rent,1,skilled employee / official,1,none,yes,No Default,103125,2,1,2,0,0,0,1,1,3,1.16,1
103126,… < 0 USD,12,critical account/other credits existing(not at this bank),car (new),2121,… < 1000 USD,1 <= … < 4 years,4,male  single,none,2,building society savings agreement/life insurance,30,none,own,2,skilled employee / official,1,none,yes,Defaulted,103126,1,0,2,0,1,0,0,1,2,0.71,0
103127,… < 0 USD,12,existing credits paid back duly till now,radio/television,701,… < 1000 USD,1 <= … < 4 years,4,male  married/widowed,none,2,real estate,40,none,own,1,unskilled - resident,1,none,yes,Defaulted,103127,1,1,2,0,1,0,0,0,3,0.91,1
103128,0 <= … < 10000,12,existing credits paid back duly till now,repairs,639,… < 1000 USD,1 <= … < 4 years,4,male  single,none,2,"car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,No Default,103128,2,1,2,0,1,0,0,1,1,1.06,1
103129,0 <= … < 10000,12,critical account/other credits existing(not at this bank),car (used),1860,… < 1000 USD,unemployed,4,male  single,none,2,"car or other, not in attribute 6",34,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103129,2,0,2,0,0,0,0,2,1,0.81,0
103130,… < 0 USD,12,critical account/other credits existing(not at this bank),car (new),3499,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,co-applicant,2,real estate,29,none,own,2,skilled employee / official,1,none,yes,No Default,103130,1,0,1,0,1,1,0,1,3,0.70,0
103131,0 <= … < 10000,48,existing credits paid back duly till now,car (new),8487,unknown/ no savings account,4 <= … < 7 years,1,female divorced/separated/married,none,2,"car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,Defaulted,103131,2,1,1,0,2,0,0,1,1,1.03,1
103132,… < 0 USD,36,delay in paying off in the past,education,6887,… < 1000 USD,1 <= … < 4 years,4,male  single,none,3,building society savings agreement/life insurance,29,stores,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103132,1,0,1,0,1,0,1,1,2,0.68,0
103133,no checking account,15,existing credits paid back duly till now,furniture/equipment,2708,… < 1000 USD,… < 1 year,2,male  single,none,3,building society savings agreement/life insurance,27,bank,own,2,unskilled - resident,1,none,yes,Defaulted,103133,0,1,2,0,0,0,1,0,2,0.66,0
103134,no checking account,18,existing credits paid back duly till now,furniture/equipment,1984,… < 1000 USD,1 <= … < 4 years,4,male  single,none,4,unknown / no property,47,bank,for free,2,skilled employee / official,1,none,yes,Defaulted,103134,0,1,2,0,1,0,1,1,0,0.71,0
103135,no checking account,60,existing credits paid back duly till now,radio/television,10144,1000 <= … < 5000 USD,4 <= … < 7 years,2,female divorced/separated/married,none,4,real estate,21,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103135,0,1,0,1,2,0,1,1,3,0.80,0
103136,no checking account,12,critical account/other credits existing(not at this bank),radio/television,1240,unknown/ no savings account,.. >= 7 years,4,female divorced/separated/married,none,2,real estate,38,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103136,0,0,2,0,3,0,0,1,3,0.76,0
103137,no checking account,27,delay in paying off in the past,car (used),8613,.. >= 10000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,Defaulted,103137,0,0,1,3,1,0,0,1,1,0.63,0
103138,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,766,5000 <= … < 10000 USD,1 <= … < 4 years,4,male  single,none,3,real estate,66,none,own,1,unskilled - resident,1,none,yes,No Default,103138,2,1,2,2,1,0,1,0,3,1.41,1
103139,0 <= … < 10000,15,critical account/other credits existing(not at this bank),radio/television,2728,unknown/ no savings account,4 <= … < 7 years,4,male  single,guarantor,2,real estate,35,bank,own,3,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103139,2,0,2,0,2,2,0,1,3,1.20,1
103140,… >= 10000 USD,12,existing credits paid back duly till now,radio/television,1881,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,"car or other, not in attribute 6",44,none,rent,1,unskilled - resident,1,"yes, registered under the customer’s name",yes,Defaulted,103140,3,1,2,0,1,0,0,0,1,1.21,1
103141,… >= 10000 USD,6,existing credits paid back duly till now,car (new),709,.. >= 10000 USD,… < 1 year,2,male  married/widowed,none,2,real estate,27,none,own,1,unemployed/ unskilled - non-resident,1,none,no,Defaulted,103141,3,1,2,3,0,0,0,0,3,1.51,1
103142,0 <= … < 10000,36,existing credits paid back duly till now,radio/television,4795,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,unknown / no property,30,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103142,2,1,1,0,0,0,0,2,0,0.83,0
103143,… < 0 USD,27,existing credits paid back duly till now,radio/television,3416,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,"car or other, not in attribute 6",27,none,own,1,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,103143,1,1,1,0,1,0,0,2,1,0.78,0
103144,… < 0 USD,18,existing credits paid back duly till now,furniture/equipment,2462,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,No Default,103144,1,1,2,0,1,0,0,1,1,0.86,0
103145,no checking account,21,critical account/other credits existing(not at this bank),furniture/equipment,2288,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,23,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103145,0,0,2,0,0,0,1,1,2,0.51,0
103146,0 <= … < 10000,48,all credits at this bank paid back duly,business,3566,1000 <= … < 5000 USD,4 <= … < 7 years,4,male  single,none,2,"car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,Defaulted,103146,2,1,1,1,2,0,0,1,1,1.13,1
103147,… < 0 USD,6,critical account/other credits existing(not at this bank),car (new),860,… < 1000 USD,.. >= 7 years,1,female divorced/separated/married,none,4,unknown / no property,39,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103147,1,0,2,0,3,0,1,1,0,0.91,1
103148,no checking account,12,critical account/other credits existing(not at this bank),car (new),682,1000 <= … < 5000 USD,4 <= … < 7 years,4,female divorced/separated/married,none,3,"car or other, not in attribute 6",51,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103148,0,0,2,1,2,0,1,1,1,0.76,0
